clip_id,npy_path,label,split,video_uid
274,audio_clips/274.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
275,audio_clips/275.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
276,audio_clips/276.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
277,audio_clips/277.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
278,audio_clips/278.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
279,audio_clips/279.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
280,audio_clips/280.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
281,audio_clips/281.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
282,audio_clips/282.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
283,audio_clips/283.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
284,audio_clips/284.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
285,audio_clips/285.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
286,audio_clips/286.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
287,audio_clips/287.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
288,audio_clips/288.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
289,audio_clips/289.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
290,audio_clips/290.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
291,audio_clips/291.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
292,audio_clips/292.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
293,audio_clips/293.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
294,audio_clips/294.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
295,audio_clips/295.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
296,audio_clips/296.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
297,audio_clips/297.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
298,audio_clips/298.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
299,audio_clips/299.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
300,audio_clips/300.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
301,audio_clips/301.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
302,audio_clips/302.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
303,audio_clips/303.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
304,audio_clips/304.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
305,audio_clips/305.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
306,audio_clips/306.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
307,audio_clips/307.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
308,audio_clips/308.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
309,audio_clips/309.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
310,audio_clips/310.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
311,audio_clips/311.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
312,audio_clips/312.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
313,audio_clips/313.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
314,audio_clips/314.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
315,audio_clips/315.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
316,audio_clips/316.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
317,audio_clips/317.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
318,audio_clips/318.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
319,audio_clips/319.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
320,audio_clips/320.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
321,audio_clips/321.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
322,audio_clips/322.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
323,audio_clips/323.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
324,audio_clips/324.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
325,audio_clips/325.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
326,audio_clips/326.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
327,audio_clips/327.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
328,audio_clips/328.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
329,audio_clips/329.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
330,audio_clips/330.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
331,audio_clips/331.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
332,audio_clips/332.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
333,audio_clips/333.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
334,audio_clips/334.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
335,audio_clips/335.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
336,audio_clips/336.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
337,audio_clips/337.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
338,audio_clips/338.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
339,audio_clips/339.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
340,audio_clips/340.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
341,audio_clips/341.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
342,audio_clips/342.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
343,audio_clips/343.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
344,audio_clips/344.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
345,audio_clips/345.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
346,audio_clips/346.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
347,audio_clips/347.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
348,audio_clips/348.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
349,audio_clips/349.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
350,audio_clips/350.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
351,audio_clips/351.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
352,audio_clips/352.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
353,audio_clips/353.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
354,audio_clips/354.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
355,audio_clips/355.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
356,audio_clips/356.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
357,audio_clips/357.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
358,audio_clips/358.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
359,audio_clips/359.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
360,audio_clips/360.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
361,audio_clips/361.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
362,audio_clips/362.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
363,audio_clips/363.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
364,audio_clips/364.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
365,audio_clips/365.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
366,audio_clips/366.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
367,audio_clips/367.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
368,audio_clips/368.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
369,audio_clips/369.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
370,audio_clips/370.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
371,audio_clips/371.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
372,audio_clips/372.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
373,audio_clips/373.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
374,audio_clips/374.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
375,audio_clips/375.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
376,audio_clips/376.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
377,audio_clips/377.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
378,audio_clips/378.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
379,audio_clips/379.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
380,audio_clips/380.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
381,audio_clips/381.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
382,audio_clips/382.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
383,audio_clips/383.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
384,audio_clips/384.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
385,audio_clips/385.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
386,audio_clips/386.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
387,audio_clips/387.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
388,audio_clips/388.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
389,audio_clips/389.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
390,audio_clips/390.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
391,audio_clips/391.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
392,audio_clips/392.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
393,audio_clips/393.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
394,audio_clips/394.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
395,audio_clips/395.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
396,audio_clips/396.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
397,audio_clips/397.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
398,audio_clips/398.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
399,audio_clips/399.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
400,audio_clips/400.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
401,audio_clips/401.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
402,audio_clips/402.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
403,audio_clips/403.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
404,audio_clips/404.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
405,audio_clips/405.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
406,audio_clips/406.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
407,audio_clips/407.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
408,audio_clips/408.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
409,audio_clips/409.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
410,audio_clips/410.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
411,audio_clips/411.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
412,audio_clips/412.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
413,audio_clips/413.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
414,audio_clips/414.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
415,audio_clips/415.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
416,audio_clips/416.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
417,audio_clips/417.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
418,audio_clips/418.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
419,audio_clips/419.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
420,audio_clips/420.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
421,audio_clips/421.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
422,audio_clips/422.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
423,audio_clips/423.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
424,audio_clips/424.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
425,audio_clips/425.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
426,audio_clips/426.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
427,audio_clips/427.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
428,audio_clips/428.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
429,audio_clips/429.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
430,audio_clips/430.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
431,audio_clips/431.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
432,audio_clips/432.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
433,audio_clips/433.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
434,audio_clips/434.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
435,audio_clips/435.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
436,audio_clips/436.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
437,audio_clips/437.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
438,audio_clips/438.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
439,audio_clips/439.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
440,audio_clips/440.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
441,audio_clips/441.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
442,audio_clips/442.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
443,audio_clips/443.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
444,audio_clips/444.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
445,audio_clips/445.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
446,audio_clips/446.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
447,audio_clips/447.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
448,audio_clips/448.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
449,audio_clips/449.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
450,audio_clips/450.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
451,audio_clips/451.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
452,audio_clips/452.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
453,audio_clips/453.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
454,audio_clips/454.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
455,audio_clips/455.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
456,audio_clips/456.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
457,audio_clips/457.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
458,audio_clips/458.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
459,audio_clips/459.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
460,audio_clips/460.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
461,audio_clips/461.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
462,audio_clips/462.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
463,audio_clips/463.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
464,audio_clips/464.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
465,audio_clips/465.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
466,audio_clips/466.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
467,audio_clips/467.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
468,audio_clips/468.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
469,audio_clips/469.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
470,audio_clips/470.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
471,audio_clips/471.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
472,audio_clips/472.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
473,audio_clips/473.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
474,audio_clips/474.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
475,audio_clips/475.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
476,audio_clips/476.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
477,audio_clips/477.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
478,audio_clips/478.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
479,audio_clips/479.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
480,audio_clips/480.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
481,audio_clips/481.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
482,audio_clips/482.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
483,audio_clips/483.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
484,audio_clips/484.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
485,audio_clips/485.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
486,audio_clips/486.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
487,audio_clips/487.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
488,audio_clips/488.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
489,audio_clips/489.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
490,audio_clips/490.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
491,audio_clips/491.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
492,audio_clips/492.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
493,audio_clips/493.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
494,audio_clips/494.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
495,audio_clips/495.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
496,audio_clips/496.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
497,audio_clips/497.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
498,audio_clips/498.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
499,audio_clips/499.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
500,audio_clips/500.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
501,audio_clips/501.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
502,audio_clips/502.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
503,audio_clips/503.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
504,audio_clips/504.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
505,audio_clips/505.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
506,audio_clips/506.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
507,audio_clips/507.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
508,audio_clips/508.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
509,audio_clips/509.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
510,audio_clips/510.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
511,audio_clips/511.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
512,audio_clips/512.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
513,audio_clips/513.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
514,audio_clips/514.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
515,audio_clips/515.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
516,audio_clips/516.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
517,audio_clips/517.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
518,audio_clips/518.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
519,audio_clips/519.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
520,audio_clips/520.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
521,audio_clips/521.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
522,audio_clips/522.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
523,audio_clips/523.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
524,audio_clips/524.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
525,audio_clips/525.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
526,audio_clips/526.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
527,audio_clips/527.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
528,audio_clips/528.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
529,audio_clips/529.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
530,audio_clips/530.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
531,audio_clips/531.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
532,audio_clips/532.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
533,audio_clips/533.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
534,audio_clips/534.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
535,audio_clips/535.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
536,audio_clips/536.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
537,audio_clips/537.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
538,audio_clips/538.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
539,audio_clips/539.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
540,audio_clips/540.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
541,audio_clips/541.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
542,audio_clips/542.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
543,audio_clips/543.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
544,audio_clips/544.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
545,audio_clips/545.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
546,audio_clips/546.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
547,audio_clips/547.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
548,audio_clips/548.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
549,audio_clips/549.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
550,audio_clips/550.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
551,audio_clips/551.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
552,audio_clips/552.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
553,audio_clips/553.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
554,audio_clips/554.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
555,audio_clips/555.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
556,audio_clips/556.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
557,audio_clips/557.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
558,audio_clips/558.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
559,audio_clips/559.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
560,audio_clips/560.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
561,audio_clips/561.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
562,audio_clips/562.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
563,audio_clips/563.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
564,audio_clips/564.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
565,audio_clips/565.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
566,audio_clips/566.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
567,audio_clips/567.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
568,audio_clips/568.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
569,audio_clips/569.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
570,audio_clips/570.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
571,audio_clips/571.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
572,audio_clips/572.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
573,audio_clips/573.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
574,audio_clips/574.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
575,audio_clips/575.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
576,audio_clips/576.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
577,audio_clips/577.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
578,audio_clips/578.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
579,audio_clips/579.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
580,audio_clips/580.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
581,audio_clips/581.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
582,audio_clips/582.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
583,audio_clips/583.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
584,audio_clips/584.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
585,audio_clips/585.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
586,audio_clips/586.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
587,audio_clips/587.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
588,audio_clips/588.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
589,audio_clips/589.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
590,audio_clips/590.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
591,audio_clips/591.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
592,audio_clips/592.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
593,audio_clips/593.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
594,audio_clips/594.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
595,audio_clips/595.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
596,audio_clips/596.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
597,audio_clips/597.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
598,audio_clips/598.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
599,audio_clips/599.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
600,audio_clips/600.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
601,audio_clips/601.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
602,audio_clips/602.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
603,audio_clips/603.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
604,audio_clips/604.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
605,audio_clips/605.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
606,audio_clips/606.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
607,audio_clips/607.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
608,audio_clips/608.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
609,audio_clips/609.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
610,audio_clips/610.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
611,audio_clips/611.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
612,audio_clips/612.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
613,audio_clips/613.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
614,audio_clips/614.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
